"Date";"Time (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressure Ins. (hPa)";"Pressure Max. (hPa)";"Pressure Min. (hPa)";"Wind Speed (m/s)";"Wind Dir. (m/s)";"Raj. Vento (m/s)";"Radiation (KJ/m²)";"Rain (mm)"
"18/03/2026";"0800";"24,8";"24,8";"24,6";"";"";"";"";"";"";"1011,3";"1011,3";"1010,9";"0,7";"145,0";"2,6";"";"0,0"
"18/03/2026";"0900";"24,7";"24,8";"24,3";"";"";"";"";"";"";"1012,1";"1012,1";"1011,3";"0,5";"139,0";"2,1";"";"0,0"
"18/03/2026";"1000";"25,2";"25,2";"24,7";"";"";"";"";"";"";"1012,6";"1012,6";"1012,1";"0,3";"107,0";"1,9";"195,20";"0,0"
"18/03/2026";"1100";"26,0";"26,2";"25,2";"";"";"";"";"";"";"1012,9";"1013,0";"1012,6";"1,5";"23,0";"2,8";"555,60";"0,0"
"18/03/2026";"1200";"27,3";"27,7";"26,0";"";"";"";"";"";"";"1012,6";"1012,9";"1012,6";"0,8";"8,0";"3,3";"1466,30";"0,0"
"18/03/2026";"1300";"28,7";"28,9";"27,2";"";"";"";"";"";"";"1012,4";"1012,7";"1012,4";"1,2";"312,0";"2,7";"2439,00";"0,0"
"18/03/2026";"1400";"30,0";"30,3";"28,0";"";"";"";"";"";"";"1011,8";"1012,4";"1011,8";"1,3";"233,0";"4,0";"2426,40";"0,0"
"18/03/2026";"1500";"30,6";"31,0";"29,7";"";"";"";"";"";"";"1011,1";"1011,8";"1011,1";"2,4";"211,0";"5,2";"3144,20";"0,0"
"18/03/2026";"1600";"31,2";"31,3";"30,4";"";"";"";"";"";"";"1010,1";"1011,1";"1010,1";"2,7";"215,0";"5,5";"3346,90";"0,0"
"18/03/2026";"1700";"30,7";"31,4";"30,4";"";"";"";"";"";"";"1009,4";"1010,1";"1009,4";"4,0";"216,0";"7,6";"3085,20";"0,0"
"18/03/2026";"1800";"30,3";"31,0";"29,8";"";"";"";"";"";"";"1008,7";"1009,4";"1008,6";"2,8";"183,0";"7,4";"2570,20";"0,0"
"18/03/2026";"1900";"29,2";"30,5";"29,1";"";"";"";"";"";"";"1008,1";"1008,7";"1008,1";"3,2";"182,0";"6,9";"1878,90";"0,0"
"18/03/2026";"2000";"28,0";"29,2";"28,0";"";"";"";"";"";"";"1008,3";"1008,3";"1008,0";"2,9";"184,0";"6,9";"505,50";"0,0"
"18/03/2026";"2100";"26,5";"28,0";"26,5";"";"";"";"";"";"";"1008,9";"1008,9";"1008,3";"2,1";"145,0";"6,8";"170,50";"0,0"
"18/03/2026";"2200";"26,0";"26,6";"26,0";"";"";"";"";"";"";"1009,4";"1009,4";"1008,9";"1,9";"100,0";"7,4";"";"0,0"
"18/03/2026";"2300";"26,1";"26,2";"25,9";"";"";"";"";"";"";"1010,3";"1010,3";"1009,4";"1,4";"214,0";"7,4";"";"0,0"
"19/03/2026";"0000";"26,0";"26,3";"26,0";"";"";"";"";"";"";"1011,2";"1011,3";"1010,4";"1,0";"144,0";"4,0";"";"0,0"
"19/03/2026";"0100";"25,7";"26,0";"25,7";"";"";"";"";"";"";"1011,3";"1011,3";"1011,1";"0,9";"223,0";"4,0";"";"0,0"
"19/03/2026";"0200";"25,5";"25,8";"25,5";"";"";"";"";"";"";"1011,0";"1011,3";"1010,9";"1,3";"179,0";"3,4";"";"0,0"
"19/03/2026";"0300";"25,3";"25,5";"25,3";"";"";"";"";"";"";"1010,6";"1011,0";"1010,6";"0,8";"183,0";"3,0";"";"0,0"
"19/03/2026";"0400";"24,6";"25,3";"24,6";"";"";"";"";"";"";"1010,2";"1010,6";"1010,1";"0,5";"231,0";"2,1";"";"0,0"
"19/03/2026";"0500";"24,7";"24,8";"24,5";"";"";"";"";"";"";"1009,7";"1010,2";"1009,7";"0,4";"134,0";"1,3";"";"0,0"
"19/03/2026";"0600";"25,0";"25,0";"24,7";"";"";"";"";"";"";"1009,0";"1009,8";"1009,0";"0,6";"171,0";"1,8";"";"0,0"
"19/03/2026";"0700";"25,2";"25,3";"24,9";"";"";"";"";"";"";"1008,7";"1009,0";"1008,7";"0,5";"110,0";"1,6";"";"0,0"
"19/03/2026";"0800";"25,0";"25,3";"25,0";"";"";"";"";"";"";"1008,8";"1008,9";"1008,7";"1,3";"64,0";"3,0";"";"0,0"
"19/03/2026";"0900";"25,1";"25,1";"25,0";"";"";"";"";"";"";"1009,0";"1009,1";"1008,8";"1,1";"74,0";"3,7";"0,30";"0,0"
"19/03/2026";"1000";"25,0";"25,1";"24,9";"";"";"";"";"";"";"1009,3";"1009,3";"1009,0";"1,5";"80,0";"3,5";"111,50";"0,0"
"19/03/2026";"1100";"26,3";"26,5";"25,0";"";"";"";"";"";"";"1009,7";"1009,7";"1009,3";"1,6";"48,0";"3,5";"640,90";"0,0"
"19/03/2026";"1200";"27,3";"27,7";"26,2";"";"";"";"";"";"";"1009,8";"1009,9";"1009,6";"0,7";"319,0";"3,8";"1286,60";"0,0"
"19/03/2026";"1300";"27,4";"27,9";"26,9";"";"";"";"";"";"";"1009,4";"1009,8";"1009,4";"1,1";"298,0";"3,3";"1483,60";"0,0"
"19/03/2026";"1400";"28,0";"28,5";"27,3";"";"";"";"";"";"";"1009,3";"1009,4";"1009,2";"1,4";"249,0";"3,5";"1899,30";"0,0"
"19/03/2026";"1500";"28,4";"28,8";"27,8";"";"";"";"";"";"";"1008,6";"1009,3";"1008,6";"1,5";"171,0";"3,3";"1410,40";"0,0"
"19/03/2026";"1600";"28,6";"28,8";"28,3";"";"";"";"";"";"";"1007,9";"1008,6";"1007,9";"1,7";"132,0";"4,3";"1376,70";"0,0"
"19/03/2026";"1700";"29,7";"30,3";"28,5";"";"";"";"";"";"";"1007,2";"1007,9";"1007,2";"1,9";"199,0";"4,3";"2182,70";"0,0"
"19/03/2026";"1800";"28,9";"29,8";"28,8";"";"";"";"";"";"";"1006,7";"1007,2";"1006,7";"2,4";"175,0";"5,5";"1171,80";"0,0"
"19/03/2026";"1900";"28,1";"28,9";"28,1";"";"";"";"";"";"";"1006,7";"1006,8";"1006,6";"1,9";"157,0";"5,8";"583,20";"0,0"
"19/03/2026";"2000";"26,6";"28,1";"26,6";"";"";"";"";"";"";"1007,4";"1007,4";"1006,7";"2,4";"182,0";"5,6";"141,10";"0,0"
"19/03/2026";"2100";"26,2";"26,6";"26,1";"";"";"";"";"";"";"1007,7";"1007,7";"1007,3";"1,0";"12,0";"5,4";"52,90";"0,0"
"19/03/2026";"2200";"25,6";"26,2";"25,6";"";"";"";"";"";"";"1008,5";"1008,5";"1007,7";"1,1";"194,0";"2,9";"";"1,4"
"19/03/2026";"2300";"25,5";"25,7";"25,3";"";"";"";"";"";"";"1009,3";"1009,3";"1008,5";"1,0";"172,0";"2,2";"";"0,6"
"20/03/2026";"0000";"25,0";"25,5";"24,9";"";"";"";"";"";"";"1010,3";"1010,3";"1009,3";"0,8";"61,0";"2,8";"";"0,4"
"20/03/2026";"0100";"23,1";"25,0";"22,8";"";"";"";"";"";"";"1010,9";"1010,9";"1010,3";"0,8";"191,0";"7,0";"";"2,8"
"20/03/2026";"0200";"22,7";"23,1";"22,5";"";"";"";"";"";"";"1009,9";"1011,0";"1009,9";"1,5";"55,0";"3,3";"";"10,2"
"20/03/2026";"0300";"22,6";"22,8";"22,6";"";"";"";"";"";"";"1009,9";"1010,1";"1009,6";"1,5";"21,0";"3,1";"";"0,0"
"20/03/2026";"0400";"22,7";"22,8";"22,5";"";"";"";"";"";"";"1009,1";"1009,9";"1009,1";"1,1";"51,0";"3,1";"";"0,4"
"20/03/2026";"0500";"22,6";"22,8";"22,6";"";"";"";"";"";"";"1008,5";"1009,1";"1008,5";"0,5";"132,0";"2,6";"";"0,2"
"20/03/2026";"0600";"22,6";"22,7";"22,4";"";"";"";"";"";"";"1008,0";"1008,5";"1008,0";"0,5";"145,0";"1,2";"";"0,0"
"20/03/2026";"0700";"22,7";"22,7";"22,5";"";"";"";"";"";"";"1008,0";"1008,2";"1008,0";"0,4";"49,0";"1,1";"";"0,0"
"20/03/2026";"0800";"22,7";"22,8";"22,6";"";"";"";"";"";"";"1008,4";"1008,4";"1008,0";"0,5";"47,0";"1,7";"";"0,0"
"20/03/2026";"0900";"22,9";"22,9";"22,7";"";"";"";"";"";"";"1008,9";"1008,9";"1008,3";"0,8";"60,0";"2,0";"";"0,2"
"20/03/2026";"1000";"23,1";"23,2";"22,9";"";"";"";"";"";"";"1009,4";"1009,4";"1008,9";"0,7";"83,0";"2,4";"56,10";"0,4"
"20/03/2026";"1100";"24,3";"24,3";"23,1";"";"";"";"";"";"";"1010,1";"1010,1";"1009,4";"0,5";"170,0";"1,9";"569,60";"0,0"
"20/03/2026";"1200";"26,0";"26,2";"24,2";"";"";"";"";"";"";"1010,2";"1010,2";"1010,1";"0,8";"205,0";"2,0";"1458,30";"0,0"
"20/03/2026";"1300";"27,0";"27,1";"26,0";"";"";"";"";"";"";"1010,1";"1010,2";"1010,1";"0,8";"276,0";"2,6";"1778,20";"0,0"
"20/03/2026";"1400";"27,5";"27,9";"26,4";"";"";"";"";"";"";"1010,0";"1010,2";"1010,0";"2,3";"224,0";"4,1";"1318,50";"0,0"
"20/03/2026";"1500";"27,3";"28,4";"27,3";"";"";"";"";"";"";"1009,5";"1010,1";"1009,5";"3,6";"213,0";"6,3";"1667,00";"0,0"
"20/03/2026";"1600";"28,4";"28,6";"27,1";"";"";"";"";"";"";"1009,0";"1009,5";"1009,0";"4,3";"213,0";"8,2";"2484,70";"0,0"
"20/03/2026";"1700";"26,0";"28,4";"26,0";"";"";"";"";"";"";"1008,7";"1009,1";"1008,7";"3,2";"184,0";"6,9";"1717,90";"0,0"
"20/03/2026";"1800";"26,1";"26,7";"25,9";"";"";"";"";"";"";"1008,5";"1008,7";"1008,5";"3,0";"198,0";"6,4";"1013,20";"0,0"
"20/03/2026";"1900";"24,9";"26,6";"24,8";"";"";"";"";"";"";"1008,6";"1008,7";"1008,5";"1,6";"184,0";"6,1";"739,80";"0,8"
"20/03/2026";"2000";"25,0";"25,1";"24,7";"";"";"";"";"";"";"1008,8";"1008,8";"1008,6";"1,2";"186,0";"5,7";"220,50";"0,8"
"20/03/2026";"2100";"25,2";"25,2";"24,9";"";"";"";"";"";"";"1009,2";"1009,2";"1008,8";"0,9";"205,0";"4,0";"103,70";"0,0"
"20/03/2026";"2200";"24,7";"25,2";"24,6";"";"";"";"";"";"";"1009,9";"1009,9";"1009,2";"0,2";"129,0";"2,1";"1,80";"0,0"
"20/03/2026";"2300";"25,0";"25,1";"24,7";"";"";"";"";"";"";"1010,3";"1010,3";"1009,9";"0,4";"110,0";"1,7";"";"0,0"
"21/03/2026";"0000";"24,8";"25,0";"24,4";"";"";"";"";"";"";"1011,0";"1011,0";"1010,3";"0,6";"158,0";"1,3";"";"0,0"
"21/03/2026";"0100";"24,1";"24,8";"24,1";"";"";"";"";"";"";"1011,5";"1011,5";"1011,0";"0,3";"244,0";"1,5";"";"0,0"
"21/03/2026";"0200";"24,3";"24,3";"23,8";"";"";"";"";"";"";"1011,3";"1011,5";"1011,3";"0,6";"140,0";"1,4";"";"0,0"
"21/03/2026";"0300";"24,0";"24,3";"23,9";"";"";"";"";"";"";"1011,3";"1011,5";"1011,3";"0,7";"153,0";"1,4";"";"0,0"
"21/03/2026";"0400";"24,0";"24,2";"24,0";"";"";"";"";"";"";"1011,0";"1011,3";"1011,0";"0,4";"162,0";"1,5";"";"0,0"
"21/03/2026";"0500";"23,6";"24,0";"23,6";"";"";"";"";"";"";"1010,6";"1010,9";"1010,6";"0,6";"87,0";"1,5";"";"0,0"
"21/03/2026";"0600";"23,2";"23,6";"23,2";"";"";"";"";"";"";"1010,3";"1010,7";"1010,3";"0,3";"337,0";"1,5";"";"0,0"
"21/03/2026";"0700";"22,9";"23,2";"22,9";"";"";"";"";"";"";"1009,8";"1010,3";"1009,8";"0,2";"245,0";"1,5";"";"0,0"
"21/03/2026";"0800";"22,7";"22,9";"22,6";"";"";"";"";"";"";"1010,0";"1010,0";"1009,8";"0,5";"51,0";"2,0";"";"0,0"
"21/03/2026";"0900";"22,3";"22,7";"22,3";"";"";"";"";"";"";"1010,7";"1010,7";"1010,0";"0,4";"171,0";"1,5";"";"0,0"
"21/03/2026";"1000";"23,7";"23,7";"22,3";"";"";"";"";"";"";"1011,2";"1011,2";"1010,7";"0,5";"112,0";"1,8";"182,50";"0,2"
"21/03/2026";"1100";"25,4";"25,6";"23,7";"";"";"";"";"";"";"1011,7";"1011,7";"1011,2";"0,8";"41,0";"2,0";"800,00";"0,0"
"21/03/2026";"1200";"25,3";"26,3";"25,3";"";"";"";"";"";"";"1012,1";"1012,1";"1011,7";"1,4";"315,0";"3,0";"1448,90";"0,0"
"21/03/2026";"1300";"27,1";"27,3";"25,2";"";"";"";"";"";"";"1012,1";"1012,1";"1012,0";"1,1";"289,0";"3,0";"1885,00";"0,0"
"21/03/2026";"1400";"27,7";"28,5";"27,1";"";"";"";"";"";"";"1012,2";"1012,2";"1012,1";"1,3";"323,0";"3,1";"2339,80";"0,0"
"21/03/2026";"1500";"28,2";"28,9";"27,3";"";"";"";"";"";"";"1011,9";"1012,2";"1011,9";"1,0";"292,0";"3,1";"1790,50";"0,0"
"21/03/2026";"1600";"29,7";"29,9";"28,2";"";"";"";"";"";"";"1011,5";"1011,9";"1011,5";"3,1";"203,0";"5,7";"2323,50";"0,0"
"21/03/2026";"1700";"28,9";"30,4";"28,9";"";"";"";"";"";"";"1011,3";"1011,5";"1011,3";"3,0";"153,0";"6,9";"3087,30";"0,0"
"21/03/2026";"1800";"29,0";"29,7";"28,6";"";"";"";"";"";"";"1011,2";"1011,3";"1011,2";"1,9";"148,0";"6,6";"2512,70";"0,0"
"21/03/2026";"1900";"27,9";"29,2";"27,9";"";"";"";"";"";"";"1011,0";"1011,2";"1010,9";"4,6";"192,0";"8,5";"1839,80";"0,0"
"21/03/2026";"2000";"27,4";"28,4";"27,4";"";"";"";"";"";"";"1011,0";"1011,1";"1010,8";"1,8";"159,0";"8,5";"369,20";"0,0"
"21/03/2026";"2100";"26,6";"27,4";"26,6";"";"";"";"";"";"";"1011,4";"1011,4";"1011,0";"1,6";"161,0";"6,2";"119,10";"0,0"
"21/03/2026";"2200";"26,2";"26,6";"26,1";"";"";"";"";"";"";"1012,2";"1012,2";"1011,4";"1,2";"200,0";"4,6";"";"0,0"
"21/03/2026";"2300";"25,7";"26,2";"25,6";"";"";"";"";"";"";"1012,9";"1012,9";"1012,2";"0,7";"276,0";"3,0";"";"0,0"
"22/03/2026";"0000";"25,1";"25,7";"25,1";"";"";"";"";"";"";"1013,4";"1013,4";"1012,9";"0,8";"31,0";"2,4";"";"0,0"
"22/03/2026";"0100";"25,0";"25,3";"24,5";"";"";"";"";"";"";"1013,4";"1013,6";"1013,4";"0,8";"128,0";"1,8";"";"0,0"
"22/03/2026";"0200";"24,7";"25,0";"24,6";"";"";"";"";"";"";"1013,4";"1013,5";"1013,3";"0,9";"153,0";"2,4";"";"0,0"
"22/03/2026";"0300";"25,0";"25,0";"24,7";"";"";"";"";"";"";"1012,9";"1013,4";"1012,9";"1,5";"86,0";"3,3";"";"0,0"
"22/03/2026";"0400";"24,4";"25,0";"24,4";"";"";"";"";"";"";"1012,5";"1013,0";"1012,5";"0,7";"93,0";"3,5";"";"0,0"
"22/03/2026";"0500";"23,6";"24,4";"23,6";"";"";"";"";"";"";"1012,0";"1012,5";"1012,0";"0,4";"26,0";"2,4";"";"0,0"
"22/03/2026";"0600";"23,1";"23,6";"23,1";"";"";"";"";"";"";"1011,7";"1012,0";"1011,5";"0,3";"247,0";"1,5";"";"0,0"
"22/03/2026";"0700";"22,8";"23,2";"22,8";"";"";"";"";"";"";"1011,8";"1011,8";"1011,6";"0,4";"206,0";"1,1";"";"0,0"
"22/03/2026";"0800";"22,5";"23,2";"22,5";"";"";"";"";"";"";"1012,0";"1012,0";"1011,7";"0,2";"32,0";"1,9";"";"0,0"
"22/03/2026";"0900";"22,7";"22,7";"22,4";"";"";"";"";"";"";"1012,3";"1012,3";"1011,9";"0,6";"345,0";"1,4";"";"0,0"
"22/03/2026";"1000";"24,3";"24,3";"22,7";"";"";"";"";"";"";"1012,1";"1012,3";"1012,0";"0,9";"97,0";"1,6";"190,40";"0,0"
"22/03/2026";"1100";"26,0";"26,2";"24,3";"";"";"";"";"";"";"1012,8";"1012,8";"1012,1";"0,8";"35,0";"2,2";"1023,90";"0,0"
"22/03/2026";"1200";"26,2";"26,8";"26,0";"";"";"";"";"";"";"1013,0";"1013,1";"1012,8";"1,1";"306,0";"2,9";"1721,60";"0,0"
"22/03/2026";"1300";"27,2";"27,5";"26,1";"";"";"";"";"";"";"1013,0";"1013,1";"1013,0";"1,6";"306,0";"3,9";"2522,40";"0,0"
"22/03/2026";"1400";"30,1";"30,1";"27,2";"";"";"";"";"";"";"1012,7";"1013,0";"1012,7";"1,1";"273,0";"4,1";"3048,40";"0,0"
"22/03/2026";"1500";"30,8";"30,9";"29,3";"";"";"";"";"";"";"1012,0";"1012,7";"1012,0";"2,7";"220,0";"5,4";"3415,60";"0,0"
"22/03/2026";"1600";"31,2";"31,9";"30,4";"";"";"";"";"";"";"1011,2";"1012,0";"1011,1";"1,8";"123,0";"5,5";"3334,70";"0,0"
"22/03/2026";"1700";"30,9";"31,9";"30,5";"";"";"";"";"";"";"1010,5";"1011,2";"1010,4";"1,9";"165,0";"6,4";"2866,60";"0,0"
"22/03/2026";"1800";"30,5";"31,5";"30,2";"";"";"";"";"";"";"1010,3";"1010,5";"1010,2";"2,4";"120,0";"5,9";"2617,00";"0,0"
"22/03/2026";"1900";"29,7";"31,2";"29,6";"";"";"";"";"";"";"1010,3";"1010,3";"1010,2";"1,6";"137,0";"6,2";"1842,70";"0,0"
"22/03/2026";"2000";"28,1";"29,7";"28,0";"";"";"";"";"";"";"1010,6";"1010,7";"1010,2";"2,0";"147,0";"6,8";"323,00";"0,0"
"22/03/2026";"2100";"26,8";"28,1";"26,8";"";"";"";"";"";"";"1010,9";"1011,0";"1010,6";"2,3";"173,0";"6,9";"117,00";"0,0"
"22/03/2026";"2200";"26,4";"26,8";"26,4";"";"";"";"";"";"";"1011,9";"1011,9";"1010,9";"1,3";"155,0";"6,9";"";"0,0"
"22/03/2026";"2300";"26,2";"26,6";"26,2";"";"";"";"";"";"";"1012,7";"1012,7";"1011,9";"1,3";"119,0";"3,6";"";"0,0"
"23/03/2026";"0000";"25,8";"26,3";"25,7";"";"";"";"";"";"";"1013,2";"1013,2";"1012,7";"1,0";"104,0";"3,2";"";"0,0"
"23/03/2026";"0100";"25,5";"25,9";"25,5";"";"";"";"";"";"";"1013,4";"1013,4";"1013,2";"0,7";"144,0";"2,7";"";"0,0"
"23/03/2026";"0200";"25,0";"25,5";"24,8";"";"";"";"";"";"";"1013,5";"1013,5";"1013,3";"0,5";"262,0";"1,8";"";"0,0"
"23/03/2026";"0300";"24,9";"25,1";"24,9";"";"";"";"";"";"";"1013,5";"1013,5";"1013,4";"0,6";"130,0";"2,5";"";"0,0"
"23/03/2026";"0400";"24,4";"24,9";"24,4";"";"";"";"";"";"";"1013,3";"1013,5";"1013,3";"1,0";"115,0";"2,6";"";"0,0"
"23/03/2026";"0500";"24,3";"24,7";"24,3";"";"";"";"";"";"";"1012,8";"1013,3";"1012,8";"1,1";"126,0";"2,9";"";"0,0"
"23/03/2026";"0600";"23,6";"24,3";"23,6";"";"";"";"";"";"";"1012,4";"1012,8";"1012,3";"0,3";"238,0";"2,4";"";"0,0"
"23/03/2026";"0700";"23,2";"23,6";"23,2";"";"";"";"";"";"";"1012,2";"1012,4";"1012,2";"0,4";"266,0";"0,8";"";"0,0"
"23/03/2026";"0800";"23,3";"23,6";"23,2";"";"";"";"";"";"";"1012,6";"1012,6";"1012,2";"0,3";"213,0";"1,1";"";"0,0"
"23/03/2026";"0900";"23,4";"23,4";"22,9";"";"";"";"";"";"";"1013,0";"1013,0";"1012,6";"0,5";"71,0";"1,0";"";"0,0"
"23/03/2026";"1000";"25,3";"25,4";"23,4";"";"";"";"";"";"";"1013,3";"1013,3";"1013,0";"0,2";"87,0";"1,8";"165,90";"0,0"
"23/03/2026";"1100";"26,5";"26,5";"24,5";"";"";"";"";"";"";"1013,8";"1013,9";"1013,3";"0,7";"54,0";"2,2";"813,40";"0,0"
"23/03/2026";"1200";"27,3";"27,4";"25,4";"";"";"";"";"";"";"1013,9";"1014,0";"1013,8";"1,2";"6,0";"3,5";"1556,30";"0,0"
"23/03/2026";"1300";"28,0";"28,3";"26,6";"";"";"";"";"";"";"1013,4";"1013,9";"1013,4";"1,8";"70,0";"5,0";"2256,70";"0,0"
"23/03/2026";"1400";"28,4";"28,9";"26,9";"";"";"";"";"";"";"1012,9";"1013,4";"1012,9";"1,3";"273,0";"4,5";"2506,00";"0,0"
"23/03/2026";"1500";"28,0";"28,6";"27,2";"";"";"";"";"";"";"1012,2";"1013,0";"1012,2";"2,1";"231,0";"4,6";"1606,60";"0,0"
"23/03/2026";"1600";"29,3";"29,6";"27,7";"";"";"";"";"";"";"1011,1";"1012,2";"1011,0";"2,2";"112,0";"5,3";"2027,20";"0,0"
"23/03/2026";"1700";"30,4";"31,0";"29,2";"";"";"";"";"";"";"1010,2";"1011,1";"1010,2";"2,0";"123,0";"6,0";"3166,10";"0,0"
"23/03/2026";"1800";"26,6";"31,0";"26,6";"";"";"";"";"";"";"1010,5";"1010,5";"1010,1";"4,1";"54,0";"8,5";"1064,10";"0,0"
"23/03/2026";"1900";"25,0";"26,6";"23,3";"";"";"";"";"";"";"1010,6";"1011,3";"1010,3";"2,5";"76,0";"11,9";"386,30";"11,8"
"23/03/2026";"2000";"25,5";"25,5";"25,0";"";"";"";"";"";"";"1010,6";"1010,7";"1010,5";"3,4";"40,0";"7,4";"564,50";"0,0"
"23/03/2026";"2100";"24,7";"25,5";"24,7";"";"";"";"";"";"";"1010,4";"1010,7";"1010,4";"1,7";"27,0";"7,4";"209,00";"0,0"
"23/03/2026";"2200";"24,5";"24,7";"24,2";"";"";"";"";"";"";"1010,8";"1010,9";"1010,4";"0,6";"67,0";"4,5";"";"0,0"
"23/03/2026";"2300";"24,3";"24,7";"24,3";"";"";"";"";"";"";"1010,9";"1011,1";"1010,8";"1,2";"104,0";"3,3";"";"0,0"
"24/03/2026";"0000";"24,0";"24,3";"23,4";"";"";"";"";"";"";"1011,6";"1011,6";"1011,0";"0,6";"158,0";"3,1";"";"0,0"
"24/03/2026";"0100";"23,0";"24,0";"23,0";"";"";"";"";"";"";"1011,9";"1012,0";"1011,6";"0,5";"234,0";"1,4";"";"0,0"
"24/03/2026";"0200";"22,7";"23,0";"22,7";"";"";"";"";"";"";"1011,7";"1011,9";"1011,7";"0,5";"239,0";"1,5";"";"0,0"
"24/03/2026";"0300";"22,8";"23,2";"22,7";"";"";"";"";"";"";"1012,3";"1012,3";"1011,7";"0,9";"113,0";"2,5";"";"0,0"
"24/03/2026";"0400";"22,3";"22,9";"22,2";"";"";"";"";"";"";"1012,2";"1012,3";"1012,0";"0,5";"77,0";"3,3";"";"0,0"
"24/03/2026";"0500";"22,2";"22,6";"22,1";"";"";"";"";"";"";"1011,5";"1012,3";"1011,5";"0,7";"39,0";"2,8";"";"0,0"
"24/03/2026";"0600";"21,6";"22,3";"21,5";"";"";"";"";"";"";"1011,4";"1011,7";"1011,4";"0,5";"128,0";"1,8";"";"0,0"
"24/03/2026";"0700";"21,5";"21,9";"21,4";"";"";"";"";"";"";"1011,1";"1011,4";"1011,0";"0,4";"280,0";"1,7";"";"0,0"
"24/03/2026";"0800";"21,3";"21,5";"21,2";"";"";"";"";"";"";"1011,5";"1011,5";"1011,0";"0,7";"17,0";"1,4";"";"0,0"
"24/03/2026";"0900";"21,2";"21,3";"21,0";"";"";"";"";"";"";"1011,7";"1011,7";"1011,3";"1,1";"66,0";"2,1";"";"0,0"
"24/03/2026";"1000";"22,3";"22,3";"21,1";"";"";"";"";"";"";"1011,6";"1011,8";"1011,5";"0,8";"78,0";"2,1";"155,40";"0,0"
"24/03/2026";"1100";"23,5";"23,8";"22,3";"";"";"";"";"";"";"1012,6";"1012,6";"1011,6";"1,2";"32,0";"2,5";"785,50";"0,0"
"24/03/2026";"1200";"";"";"";"";"";"";"";"";"";"1012,6";"1013,1";"1012,6";"0,7";"149,0";"2,3";"1688,70";"0,0"
"24/03/2026";"1300";"27,8";"";"";"";"";"";"";"";"";"1012,4";"";"";"0,9";"315,0";"";"701,40";"0,0"
"24/03/2026";"1400";"28,9";"29,1";"27,6";"60,0";"66,0";"59,0";"20,4";"21,4";"19,4";"1011,8";"1012,4";"1011,8";"1,1";"283,0";"3,3";"3063,80";""
"24/03/2026";"1500";"29,7";"30,2";"28,3";"58,0";"64,0";"56,0";"20,4";"21,6";"19,8";"1011,3";"1011,8";"1011,3";"1,5";"338,0";"3,9";"3306,70";"0,0"
"24/03/2026";"1600";"31,5";"31,5";"28,9";"53,0";"60,0";"52,0";"20,8";"21,6";"19,5";"1010,4";"1011,3";"1010,4";"1,2";"311,0";"3,7";"3305,30";"0,0"
"24/03/2026";"1700";"32,1";"32,3";"30,4";"47,0";"55,0";"46,0";"19,5";"20,9";"18,8";"1009,6";"1010,4";"1009,6";"1,4";"330,0";"3,5";"3043,90";"0,0"
"24/03/2026";"1800";"32,3";"32,8";"32,0";"47,0";"50,0";"46,0";"19,7";"20,7";"19,2";"1008,7";"1009,6";"1008,7";"1,1";"321,0";"3,4";"2542,40";"0,0"
"24/03/2026";"1900";"32,2";"32,9";"31,9";"50,0";"50,0";"45,0";"20,4";"20,7";"19,1";"1008,5";"1008,7";"1008,5";"2,6";"226,0";"5,5";"1651,00";"0,0"
"24/03/2026";"2000";"31,2";"32,4";"31,2";"52,0";"52,0";"49,0";"20,2";"20,9";"20,0";"1008,8";"1008,8";"1008,5";"2,1";"176,0";"5,5";"257,50";"0,0"
"24/03/2026";"2100";"30,0";"31,2";"30,0";"56,0";"56,0";"52,0";"20,4";"20,7";"20,2";"1009,1";"1009,1";"1008,8";"1,0";"135,0";"4,3";"76,70";"0,0"
"24/03/2026";"2200";"29,6";"30,0";"29,6";"61,0";"61,0";"56,0";"21,4";"21,4";"20,4";"1009,6";"1009,6";"1009,1";"2,9";"74,0";"6,4";"";"0,0"
"24/03/2026";"2300";"28,6";"29,6";"28,6";"66,0";"66,0";"61,0";"21,6";"21,6";"21,3";"1010,1";"1010,1";"1009,6";"2,3";"69,0";"6,5";"";"0,0"
"25/03/2026";"0000";"27,2";"28,6";"27,1";"71,0";"72,0";"66,0";"21,5";"21,7";"21,5";"1011,0";"1011,0";"1010,1";"0,3";"167,0";"5,0";"";"0,0"
"25/03/2026";"0100";"27,1";"27,7";"27,0";"72,0";"73,0";"69,0";"21,6";"21,8";"21,3";"1011,4";"1011,4";"1011,0";"0,6";"126,0";"2,3";"";"0,0"
"25/03/2026";"0200";"26,1";"27,1";"26,1";"77,0";"77,0";"72,0";"21,6";"22,0";"21,4";"1011,7";"1011,7";"1011,4";"0,3";"155,0";"2,0";"";"0,0"
"25/03/2026";"0300";"25,5";"26,4";"25,5";"78,0";"79,0";"75,0";"21,3";"21,9";"21,3";"1012,3";"1012,3";"1011,7";"1,0";"250,0";"2,3";"";"0,0"
"25/03/2026";"0400";"25,2";"26,0";"25,2";"80,0";"80,0";"76,0";"21,4";"21,6";"21,2";"1012,3";"1012,3";"1012,1";"0,5";"296,0";"2,2";"";"0,0"
